NACE2,HS2017,weight
26.51,9031.80,0.0699
26.51,9015.90,0.0058
26.51,9027.80,0.0494
26.51,9014.90,0.0267
26.51,9026.90,0.0198
26.51,9024.80,0.0031
26.51,9030.84,0.0008
26.51,9015.10,0.0294
26.51,9030.31,0.0023
26.51,9031.20,0.0192
26.51,9028.90,0.0078
26.51,9032.20,0.0021
26.51,9025.90,0.0035
26.51,9032.89,0.1117
26.51,9025.80,0.0051
26.51,9017.20,0.0009
26.51,9026.20,0.0499
26.51,9030.39,0.0122
26.51,9012.90,0.0029
26.51,9015.20,0.0003
26.51,9017.10,0.0003
26.51,9015.40,0.0002
26.51,9032.81,0.0216
26.51,9027.90,0.0399
26.51,9032.90,0.0239
26.51,9025.19,0.0099
26.51,9027.30,0.0162
26.51,9030.33,0.0079
26.51,9024.90,0.0009
26.51,9030.40,0.0096
26.51,9017.90,0.0002
26.51,9025.11,0.0002
26.51,9032.10,0.0279
26.51,9017.30,0.0012
26.51,9030.90,0.0184
26.51,8529.90,0.0559
26.51,9015.80,0.039
26.51,9024.10,0.0011
26.51,9026.10,0.0511
26.51,9026.80,0.0222
26.51,9031.41,0.0011
26.51,9030.89,0.0145
26.51,9016.00,0.0004
26.51,9028.20,0.012
26.51,9033.00,0.0075
26.51,9028.30,0.0136
26.51,9029.20,0.0043
26.51,9030.20,0.0004
26.51,9027.50,0.0284
26.51,9031.90,0.0346
26.51,9029.10,0.0069
26.51,9031.49,0.0243
26.51,9030.32,0.0017
26.51,9029.90,0.0205
26.51,9030.10,0.0096
26.51,9027.20,0.0146
26.51,9012.10,0.0017
26.52,9101.11,0.217
26.52,9101.91,0.0032
26.52,9102.21,0.2776
26.52,9102.19,0.0059
26.52,9105.11,0.0014
26.52,9108.90,0.0007
26.52,9101.21,0.1909
26.52,9103.10,0.0018
26.52,9102.29,0.0287
26.52,9109.10,0.0001
26.52,9102.99,0.0045
26.52,9104.00,0.0107
26.52,9105.19,0.0011
26.52,9101.99,0.0032
26.52,9108.19,0.0001
26.52,9101.29,0.0753
26.52,9110.12,0
26.52,9105.21,0.004
26.52,9110.11,0
26.52,9110.19,0.0001
26.52,9105.99,0.0047
26.52,9101.19,0.0009
26.52,9102.91,0.0003
26.52,9108.12,0
26.52,9102.12,0.0046
26.52,9102.11,0.1455
26.52,9103.90,0.0009
26.52,9108.11,0.0029
26.52,9105.91,0.0009
26.52,9108.20,0.0111
26.52,9105.29,0.0017
26.52,9109.90,0.0001
26.6,9021.90,0.0157
26.6,9022.13,0.0314
26.6,9021.50,0.1346
26.6,9022.21,0.0005
26.6,9022.29,0.0008
26.6,9022.12,0.0494
26.6,9021.40,0.0684
26.6,9018.12,0.0637
26.6,9018.14,0.0041
26.6,9018.13,0.0569
26.6,9018.11,0.0042
26.6,9018.19,0.0642
26.6,9022.90,0.2905
26.6,9022.14,0.1537
26.6,9018.20,0.0037
26.6,9022.19,0.0213
26.6,9022.30,0.037
26.7,9013.80,0.0396
26.7,9006.53,0.0005
26.7,9002.19,0.0075
26.7,9007.92,0.0027
26.7,9011.80,0.0077
26.7,9006.52,0
26.7,9007.20,0.001
26.7,9620.00,0.0022
26.7,9008.90,0.0003
26.7,9001.20,0.0003
26.7,9007.10,0.0055
26.7,9008.50,0.002
26.7,9011.20,0.0015
26.7,9006.30,0.0007
26.7,9002.20,0.0053
26.7,9006.40,0.0084
26.7,9011.90,0.0127
26.7,9005.80,0.0204
26.7,9013.10,0.1753
26.7,9005.10,0.0591
26.7,9006.59,0.0124
26.7,9002.11,0.0434
26.7,9007.91,0.0058
26.7,8525.80,0.0899
26.7,9011.10,0.0054
26.7,9010.90,0.0035
26.7,9005.90,0.0258
26.7,9006.99,0.0046
26.7,9001.90,0.1011
26.7,9013.20,0.1887
26.7,9006.51,0.0001
26.7,9002.90,0.0795
26.7,9006.91,0.0087
26.7,9013.90,0.0781
26.8,8523.21,0.1224
26.8,8523.80,0.1375
26.8,8523.29,0.4364
26.8,8523.41,0.2791
26.8,8523.59,0.0246
27.11,8501.63,0.0059
27.11,8504.10,0.0045
27.11,8501.51,0.0529
27.11,8501.33,0.0018
27.11,8502.12,0.0259
27.11,8501.62,0.0132
27.11,8501.52,0.0664
27.11,8502.11,0.015
27.11,8501.53,0.0317
27.11,8504.33,0.0064
27.11,8504.22,0.0149
27.11,8504.50,0.0247
27.11,8502.20,0.0063
27.11,8501.64,0.028
27.11,8504.31,0.0301
27.11,8504.21,0.0063
27.11,8501.40,0.049
27.11,8501.20,0.0061
27.11,8504.40,0.213
27.11,8502.39,0.0123
27.11,8501.61,0.0135
27.11,8504.34,0.0142
27.11,8501.34,0.0016
27.11,8501.32,0.0185
27.11,8501.31,0.0336
27.11,8501.10,0.0593
27.11,8504.23,0.0021
27.11,8503.00,0.1232
27.11,8502.13,0.0527
27.11,8504.32,0.0035
27.11,8502.40,0.0009
27.11,8504.90,0.0624
27.12,8535.40,0.0045
27.12,8536.10,0.0186
27.12,8535.29,0.0068
27.12,8535.21,0.0094
27.12,8535.90,0.0202
27.12,8536.20,0.1424
27.12,8536.30,0.0664
27.12,8535.10,0.0054
27.12,8538.10,0.0411
27.12,8537.10,0.2667
27.12,8537.20,0.0659
27.12,8536.49,0.0808
27.12,8538.90,0.2252
27.12,8536.41,0.0366
27.12,8535.30,0.01
27.2,8507.50,0.0244
27.2,8507.20,0.2957
27.2,8506.10,0.0118
27.2,8506.30,0
27.2,8506.50,0.0943
27.2,8506.90,0.003
27.2,8507.60,0.1681
27.2,8507.10,0.2342
27.2,8507.30,0.103
27.2,8507.40,0
27.2,8506.60,0.0005
27.2,8507.90,0.0286
27.2,8507.80,0.0312
27.2,8506.40,0.0008
27.2,8506.80,0.0044
27.31,9001.10,0.0783
27.31,8544.70,0.9217
27.32,8544.60,0.1355
27.32,8544.42,0.297
27.32,8544.11,0.0291
27.32,8544.19,0.0037
27.32,8544.20,0.0433
27.32,8544.49,0.4914
27.33,3925.90,0.0206
27.33,8536.90,0.4119
27.33,8547.20,0.0402
27.33,8536.61,0.0018
27.33,8536.70,0.0113
27.33,8536.50,0.2957
27.33,8536.69,0.2186
27.4,9405.60,0.0554
27.4,8539.49,0.0361
27.4,9405.20,0.0651
27.4,8539.32,0.0552
27.4,8513.10,0.0488
27.4,8513.90,0.0015
27.4,8539.39,0.0045
27.4,8539.29,0.0526
27.4,9405.50,0.006
27.4,8539.41,0.0029
27.4,9405.10,0.3768
27.4,9405.99,0.066
27.4,8539.90,0.0063
27.4,8539.10,0.0321
27.4,8539.22,0.0102
27.4,8539.21,0.0682
27.4,8539.31,0.1123
27.51,8509.80,0.0649
27.51,8510.10,0.0229
27.51,8418.10,0.0062
27.51,8516.80,0.0423
27.51,8418.30,0.0012
27.51,8516.21,0.0018
27.51,8418.21,0.0072
27.51,8516.40,0.0957
27.51,6301.10,0.0002
27.51,8422.11,0.0053
27.51,8414.51,0.0084
27.51,8509.40,0.0656
27.51,8509.90,0.0059
27.51,8516.71,0.0989
27.51,8516.33,0.0018
27.51,8516.90,0.0702
27.51,8414.60,0.0049
27.51,8450.11,0.0072
27.51,8516.79,0.1833
27.51,8516.50,0.0054
27.51,8510.90,0.0059
27.51,8451.21,0.0026
27.51,8510.20,0.0222
27.51,8516.10,0.0239
27.51,8450.19,0.0003
27.51,8508.60,0.0018
27.51,8510.30,0.0127
27.51,8508.19,0.0063
27.51,8508.11,0.0641
27.51,8516.29,0.0175
27.51,8450.12,0.0001
27.51,8516.60,0.0848
27.51,8508.70,0.0051
27.51,8418.40,0.0038
27.51,8516.31,0.0162
27.51,8516.32,0.0274
27.51,8516.72,0.0046
27.51,8418.29,0.0016
27.52,8419.11,0.006
27.52,7321.81,0.0121
27.52,8419.19,0.4682
27.52,7321.12,0.0004
27.52,7322.90,0.0233
27.52,7321.11,0.2404
27.52,7321.89,0.1274
27.52,7321.82,0.0014
27.52,7321.19,0.0401
27.52,7418.10,0.0154
27.52,7321.90,0.0655
27.9,8533.29,0.0148
27.9,8532.23,0.0006
27.9,8515.39,0.0074
27.9,8545.19,0.0618
27.9,8515.31,0.0139
27.9,8532.24,0.0314
27.9,8532.29,0.0169
27.9,8533.21,0.048
27.9,8532.10,0.0086
27.9,8532.30,0.0009
27.9,8533.39,0.001
27.9,8515.19,0.0006
27.9,8543.90,0.0567
27.9,8532.90,0.0022
27.9,8532.21,0.0084
27.9,8533.90,0.0045
27.9,8533.40,0.0494
27.9,8515.80,0.0143
27.9,8515.90,0.0599
27.9,8545.20,0.0127
27.9,8545.90,0.0035
27.9,8515.11,0.0004
27.9,8515.21,0.0225
27.9,8530.90,0.0174
27.9,8515.29,0.0039
27.9,8532.25,0.0123
27.9,8531.20,0.0663
27.9,8504.40,0.058
27.9,8545.11,0.1931
27.9,8547.90,0.0119
27.9,8543.70,0.0377
27.9,8532.22,0.0089
27.9,8533.10,0.001
27.9,8530.80,0.0133
27.9,8548.90,0.0358
27.9,8531.90,0.0293
27.9,8531.80,0.037
27.9,8533.31,0.0014
27.9,8546.90,0.0158
27.9,8530.10,0.0164
28.11,8410.11,0.0001
28.11,8408.10,0.0391
28.11,8502.31,0.0008
28.11,8411.99,0.1916
28.11,8406.82,0.0033
28.11,8410.12,0.0001
28.11,8411.82,0.0759
28.11,8410.90,0.0098
28.11,8407.90,0.0111
28.11,8411.81,0.0098
28.11,8407.21,0.007
28.11,8409.99,0.3219
28.11,8406.81,0.0007
28.11,8406.10,0
28.11,8407.29,0.0002
28.11,8409.91,0.1302
28.11,8408.90,0.1793
28.11,8410.13,0.0005
28.11,8406.90,0.0188
28.12,8412.29,0.0861
28.12,8412.21,0.2706
28.12,8412.31,0.0149
28.12,8412.80,0.0089
28.12,8413.50,0.1142
28.12,8413.60,0.1002
28.12,8412.90,0.0869
28.12,8481.10,0.0067
28.12,8481.20,0.2992
28.12,8412.39,0.0123
28.13,8414.30,0.1392
28.13,8413.11,0.0025
28.13,8413.92,0.0013
28.13,8413.70,0.2048
28.13,8413.30,0.1008
28.13,8413.82,0.0008
28.13,8414.10,0.0592
28.13,8414.20,0.003
28.13,8413.81,0.0198
28.13,8413.20,0.0268
28.13,8413.60,0.0193
28.13,8413.19,0.0082
28.13,8413.50,0.0433
28.13,8414.90,0.1376
28.13,8414.40,0.004
28.13,8414.80,0.1209
28.13,8413.91,0.1075
28.13,8413.40,0.001
28.14,8481.30,0.0425
28.14,8481.10,0.0183
28.14,8481.80,0.6672
28.14,8481.40,0.0564
28.14,8481.90,0.2155
28.15,7315.11,0.0064
28.15,8483.60,0.0237
28.15,8483.20,0.0082
28.15,8482.50,0.0426
28.15,8482.80,0.0225
28.15,8483.50,0.0913
28.15,7315.19,0.0056
28.15,8483.40,0.1395
28.15,8483.10,0.0912
28.15,8482.99,0.0507
28.15,8482.91,0.0104
28.15,8482.30,0.0202
28.15,8482.40,0.0159
28.15,8482.20,0.0965
28.15,7315.12,0.0176
28.15,8483.30,0.0452
28.15,8483.90,0.1019
28.15,8482.10,0.2105
28.21,8514.40,0.0963
28.21,8417.80,0.0379
28.21,8514.20,0.0544
28.21,8416.20,0.0658
28.21,8416.30,0.0007
28.21,8514.90,0.2
28.21,8514.10,0.1668
28.21,8417.10,0.0146
28.21,8416.10,0.0109
28.21,8417.90,0.1879
28.21,8514.30,0.0434
28.21,8416.90,0.1212
28.22,8427.10,0.0698
28.22,8428.39,0.0236
28.22,8427.90,0.0104
28.22,8426.91,0.0133
28.22,8428.20,0.0175
28.22,8425.41,0.0007
28.22,8428.40,0.0003
28.22,8709.90,0.0081
28.22,8425.19,0.0041
28.22,8426.30,0.0001
28.22,8426.41,0.0071
28.22,8709.19,0.012
28.22,8428.60,0.0348
28.22,8431.39,0.077
28.22,8426.20,0.0305
28.22,8428.90,0.1522
28.22,8431.20,0.0461
28.22,8428.33,0.0143
28.22,8425.42,0.0568
28.22,8425.39,0.0068
28.22,8426.49,0.0021
28.22,8428.10,0.0544
28.22,8426.11,0.0023
28.22,8425.11,0.0053
28.22,8709.11,0.0128
28.22,8431.10,0.0123
28.22,8425.49,0.0214
28.22,8425.31,0.0059
28.22,8426.19,0.0036
28.22,8431.31,0.0307
28.22,8428.32,0.0004
28.22,8427.20,0.252
28.22,8426.12,0.0001
28.22,8431.41,0.0098
28.22,8426.99,0.0015
28.23,8443.39,0.8815
28.23,8443.12,0.1185
28.24,8467.92,0.0398
28.24,8467.19,0.0219
28.24,8467.91,0.0018
28.24,8467.99,0.0787
28.24,8467.29,0.4474
28.24,8467.81,0.0037
28.24,8467.22,0.1432
28.24,8467.21,0.0682
28.24,8467.89,0.1113
28.24,8467.11,0.0841
28.25,8419.90,0.0777
28.25,8415.90,0.0683
28.25,8415.82,0.0535
28.25,8419.60,0.0033
28.25,8421.39,0.1292
28.25,8415.81,0.0064
28.25,8418.69,0.1534
28.25,8415.10,0.0175
28.25,8418.99,0.0587
28.25,8414.59,0.0644
28.25,8418.50,0.0228
28.25,8418.61,0.1886
28.25,8415.20,0.0118
28.25,8415.83,0.0135
28.25,8419.50,0.1283
28.25,8418.91,0.0028
28.29,8423.82,0.007
28.29,8423.20,0.0011
28.29,8422.20,0.0219
28.29,8424.90,0.1666
28.29,9017.80,0.0254
28.29,8422.40,0.2707
28.29,8420.99,0.0072
28.29,8422.30,0.395
28.29,9015.30,0.0047
28.29,8423.90,0.0301
28.29,8476.90,0.0164
28.29,8423.30,0.0091
28.29,8423.81,0.0059
28.29,8423.10,0.0249
28.29,8420.91,0.0063
28.29,8423.89,0.0078
28.29,8476.81,0.0003
28.29,8476.89,0.0013
28.29,8420.10,0.0027
28.29,8476.90,0.0033
28.29,8422.19,0.0015
28.29,8424.20,0.0077
28.29,8468.10,0.0009
28.29,8421.29,0.2195
28.29,8422.90,0.0728
28.29,8468.20,0.0004
28.29,8424.30,0.0155
28.29,8405.10,0.002
28.29,8476.21,0.0008
28.29,8419.40,0.0021
28.29,8421.22,0.0079
28.29,8419.89,0.0435
28.29,8420.91,0.0013
28.29,8424.10,0.008
28.29,8484.20,0.055
28.29,8484.10,0.0215
28.29,8423.90,0.0061
28.29,8420.99,0.0015
28.29,8405.90,0.0014
28.29,8487.90,0.0839
28.29,8421.31,0.0359
28.29,8421.19,0.009
28.29,8424.89,0.0325
28.29,8484.90,0.0315
28.29,8421.23,0.0782
28.29,8468.80,0.0017
28.29,8421.21,0.0994
28.29,8421.91,0.0054
28.29,8424.90,0.0338
28.29,8468.90,0.0018
28.29,8476.29,0
28.29,8421.99,0.1099
28.3,8701.93,0.0585
28.3,8432.29,0.0192
28.3,8433.11,0.0863
28.3,8432.39,0.0209
28.3,8701.95,0.1755
28.3,8424.49,0.0041
28.3,8436.99,0.0093
28.3,8436.21,0.0008
28.3,8436.80,0.0119
28.3,8432.31,0.0025
28.3,8424.82,0.0169
28.3,8701.92,0.0097
28.3,8433.30,0.0256
28.3,8701.91,0.011
28.3,8433.40,0.0478
28.3,8434.10,0.0007
28.3,8433.59,0.0317
28.3,8432.21,0.0083
28.3,8716.20,0.0077
28.3,8433.20,0.0336
28.3,8433.19,0.0005
28.3,8433.51,0.0154
28.3,8433.53,0.0042
28.3,8436.91,0.0063
28.3,8436.10,0.0134
28.3,8701.94,0.2047
28.3,8432.90,0.0451
28.3,8433.60,0.0102
28.3,8432.10,0.0143
28.3,8436.29,0.0087
28.3,8434.90,0.0069
28.3,8432.42,0.0044
28.3,8701.10,0.0025
28.3,8432.41,0.0033
28.3,8433.52,0.0006
28.3,8433.90,0.0662
28.3,8432.80,0.0112
28.41,8466.93,0.1787
28.41,8460.12,0.0013
28.41,8463.90,0.015
28.41,8456.40,0.001
28.41,8456.12,0.0002
28.41,8460.31,0.0047
28.41,8456.50,0.0026
28.41,8460.24,0.0017
28.41,8461.40,0.0021
28.41,8461.50,0.0134
28.41,8462.49,0.0037
28.41,8459.69,0.0039
28.41,8459.70,0.0009
28.41,8460.29,0.0066
28.41,8461.90,0.0033
28.41,8463.30,0.0082
28.41,8462.99,0.012
28.41,8460.39,0.0025
28.41,8456.90,0.014
28.41,8460.22,0.0004
28.41,8456.30,0.0029
28.41,8460.23,0.0063
28.41,8457.10,0.066
28.41,8462.31,0.0017
28.41,8459.31,0.0036
28.41,8458.11,0.0843
28.41,8456.11,0.096
28.41,8459.59,0.001
28.41,8466.94,0.1149
28.41,8462.21,0.1219
28.41,8462.10,0.0164
28.41,8459.29,0.0041
28.41,8457.20,0.0031
28.41,8462.29,0.0267
28.41,8460.19,0.0009
28.41,8456.20,0.0047
28.41,8459.41,0
28.41,8459.49,0.0004
28.41,8463.10,0.0006
28.41,8459.61,0.0146
28.41,8462.91,0.0214
28.41,8460.90,0.0379
28.41,8459.51,0.0017
28.41,8462.41,0.0127
28.41,8461.30,0.0007
28.41,8461.20,0.0003
28.41,8459.10,0.002
28.41,8462.39,0.0157
28.41,8458.91,0.0213
28.41,8460.40,0.0018
28.41,8458.19,0.0046
28.41,8457.30,0.0151
28.41,8458.99,0.0021
28.41,8463.20,0.0015
28.41,8459.39,0.0012
28.41,8459.21,0.0138
28.49,8466.30,0.0434
28.49,8543.30,0.0367
28.49,8464.10,0.0204
28.49,8465.10,0.0575
28.49,8479.30,0.0206
28.49,8465.91,0.0514
28.49,8466.10,0.1894
28.49,8465.99,0.0856
28.49,8466.91,0.1052
28.49,8465.20,0.0029
28.49,8464.20,0.0291
28.49,8465.92,0.0241
28.49,8466.20,0.1875
28.49,8465.94,0.0236
28.49,8465.93,0.0115
28.49,8466.92,0.0867
28.49,8465.95,0.0119
28.49,8465.96,0.0126
28.91,8454.90,0.1935
28.91,8455.21,0.0001
28.91,8455.22,0.0593
28.91,8455.90,0.25
28.91,8454.30,0.0878
28.91,8454.10,0.0028
28.91,8454.20,0.0019
28.91,8455.30,0.4043
28.91,8455.10,0.0003
28.92,8431.43,0.0417
28.92,8430.41,0.0264
28.92,8479.10,0.0064
28.92,8429.30,0.0003
28.92,8474.32,0.0019
28.92,8474.31,0.0031
28.92,8429.11,0.0731
28.92,8474.39,0.0029
28.92,8701.30,0.0012
28.92,8430.10,0.0046
28.92,8474.20,0.0229
28.92,8429.20,0.0025
28.92,8430.61,0.0021
28.92,8430.69,0.0128
28.92,8431.42,0.0003
28.92,8474.10,0.0098
28.92,8429.59,0.0107
28.92,8430.39,0.0001
28.92,8430.50,0.0046
28.92,8429.40,0.0031
28.92,8429.51,0.1021
28.92,8428.31,0.0006
28.92,8429.19,0.0003
28.92,8430.31,0.0016
28.92,8429.52,0.3253
28.92,8474.90,0.0488
28.92,8431.49,0.2839
28.92,8430.49,0.0034
28.92,8430.20,0.0035
28.93,8435.90,0.0118
28.93,8438.20,0.0174
28.93,8421.11,0.0005
28.93,8435.10,0.0399
28.93,8478.90,0.0055
28.93,8434.20,0.0473
28.93,8438.90,0.1963
28.93,8479.20,0.008
28.93,8437.10,0.0061
28.93,8417.20,0.0173
28.93,8437.80,0.0027
28.93,8437.90,0.0098
28.93,8438.40,0.0045
28.93,8438.60,0.0238
28.93,8438.50,0.0632
28.93,8419.81,0.1772
28.93,8438.30,0.0115
28.93,8438.10,0.1528
28.93,8438.80,0.1866
28.93,8419.31,0.0176
28.94,8448.49,0.1272
28.94,8453.20,0.0048
28.94,8448.20,0.0217
28.94,8445.20,0.0003
28.94,8445.40,0.0053
28.94,8449.00,0.1343
28.94,8451.80,0.0233
28.94,8445.12,0.031
28.94,8453.80,0.0134
28.94,8445.11,0.0037
28.94,8421.12,0.0007
28.94,8453.10,0.0044
28.94,8452.29,0.0044
28.94,8448.19,0.0007
28.94,8451.29,0.0106
28.94,8451.90,0.0936
28.94,8452.90,0.0045
28.94,8452.30,0.0002
28.94,8447.20,0.0026
28.94,8446.29,0.0021
28.94,8451.40,0.0143
28.94,8444.00,0.0011
28.94,8448.33,0.0119
28.94,8448.42,0.0041
28.94,8447.90,0.0109
28.94,8448.11,0.2133
28.94,8447.12,0.0001
28.94,8450.90,0.0124
28.94,8446.21,0.0001
28.94,8446.10,0.0003
28.94,8445.19,0.0594
28.94,8445.90,0.0004
28.94,8443.19,0.0031
28.94,8450.20,0.021
28.94,8446.30,0.0012
28.94,8445.13,0.0003
28.94,8447.11,0
28.94,8448.51,0.0001
28.94,8451.30,0.0225
28.94,8445.30,0.0065
28.94,8451.50,0.0776
28.94,8453.90,0.0057
28.94,8448.39,0.0056
28.94,8452.21,0.0084
28.94,8451.10,0.0017
28.94,8448.32,0.0171
28.94,8452.10,0.0029
28.94,8448.31,0.0003
28.94,8448.59,0.0087
28.95,8439.30,0.0048
28.95,8441.20,0.0286
28.95,8439.99,0.0723
28.95,8439.10,0.0165
28.95,8441.40,0.0001
28.95,8439.20,0.0786
28.95,8441.90,0.2775
28.95,8441.80,0.0778
28.95,8441.30,0.3833
28.95,8439.91,0.0426
28.95,8441.10,0.0178
28.96,8477.51,0
28.96,8477.20,0.018
28.96,8477.90,0.6332
28.96,8477.40,0.0045
28.96,8477.30,0.1448
28.96,8477.59,0.026
28.96,8477.80,0.1127
28.96,8477.10,0.0609
28.99,8443.19,0.231
28.99,8443.15,0.0008
28.99,8443.16,0.2471
28.99,8443.11,0.0239
28.99,8443.13,0.2401
28.99,8440.90,0.013
28.99,8440.10,0.0253
28.99,8443.17,0.0209
28.99,8443.14,0.0006
28.99,8442.30,0.019
28.99,8442.40,0.0116
28.99,8443.91,0.1667
28.99,8443.91,0.0228
28.99,8486.20,0.035
28.99,8479.79,0.0019
28.99,9508.90,0.0103
28.99,8486.30,0.0005
28.99,8479.81,0.0123
28.99,9031.10,0.0015
28.99,8419.32,0.0053
28.99,8805.10,0.0052
28.99,8479.71,0.0003
28.99,8486.40,0.0088
28.99,8475.90,0.0221
28.99,8479.90,0.2124
28.99,8474.80,0.0152
28.99,8479.50,0.1607
28.99,8475.10,0.0026
28.99,8486.10,0.0001
28.99,9504.90,0.0554
28.99,8486.90,0.0561
28.99,8475.21,0.0017
28.99,9508.10,0
28.99,8479.60,0.001
28.99,8401.20,0.0001
28.99,8419.39,0.0071
28.99,8479.40,0.012
28.99,8475.29,0.0028
28.99,8479.89,0.2581
28.99,8442.40,0.0016
28.99,8440.90,0.0018
28.99,8466.93,0.0006
28.99,8479.82,0.0847
29.1,8703.10,0.0002
29.1,8702.30,0
29.1,8407.33,0.0051
29.1,8703.60,0.0041
29.1,8703.80,0.0302
29.1,8704.22,0.0252
29.1,8705.90,0.0176
29.1,8704.32,0.0001
29.1,8705.20,0
29.1,8704.23,0.0302
29.1,8704.90,0.0022
29.1,8703.21,0.0475
29.1,8408.20,0.0388
29.1,8703.90,0.0037
29.1,8703.50,0
29.1,8702.40,0.0002
29.1,8703.33,0.0042
29.1,8704.21,0.151
29.1,8703.70,0
29.1,8706.00,0.0002
29.1,8704.31,0.0016
29.1,8703.31,0.1145
29.1,8702.90,0.0003
29.1,8705.10,0.0008
29.1,8407.34,0.0463
29.1,8701.20,0.0508
29.1,8407.31,0
29.1,8703.22,0.1743
29.1,8703.40,0.0318
29.1,8702.10,0.0167
29.1,8407.32,0
29.1,8705.30,0.0005
29.1,8705.40,0.0002
29.1,8703.24,0.0109
29.1,8702.20,0
29.1,8703.32,0.137
29.1,8703.23,0.0537
29.2,8716.40,0.0367
29.2,8609.00,0.1717
29.2,8716.39,0.1981
29.2,8707.90,0.3219
29.2,8707.10,0.0039
29.2,8716.31,0.0492
29.2,8716.10,0.0484
29.2,8716.90,0.17
29.31,8511.10,0.0529
29.31,8512.30,0.0282
29.31,8512.90,0.1493
29.31,8511.20,0.0001
29.31,8544.30,0.1873
29.31,8511.30,0.0131
29.31,8512.40,0.011
29.31,8511.90,0.0366
29.31,8512.10,0.0114
29.31,8511.50,0.3731
29.31,8511.80,0.0403
29.31,8511.40,0.0968
29.32,8708.50,0.0526
29.32,8708.29,0.1322
29.32,9401.20,0.0059
29.32,8708.70,0.0379
29.32,8708.40,0.1688
29.32,8708.94,0.1033
29.32,8708.91,0.0191
29.32,8708.92,0.0202
29.32,8708.30,0.0883
29.32,8708.10,0.0222
29.32,8708.80,0.0285
29.32,8708.99,0.2694
29.32,8708.95,0.0182
29.32,8708.21,0.0012
29.32,8708.93,0.0324
30.11,8907.90,0.0166
30.11,8902.00,0.0053
30.11,8907.10,0.0076
30.11,8901.10,0.9163
30.11,8905.20,0.0001
30.11,8905.90,0.0022
30.11,8901.90,0.0004
30.11,8904.00,0.0019
30.11,8905.10,0.003
30.11,8906.90,0.0465
30.12,8903.10,0.0209
30.12,8903.92,0.3174
30.12,8903.99,0.0217
30.12,8903.91,0.64
30.2,8607.29,0.0718
30.2,8607.12,0.0033
30.2,8606.30,0.0001
30.2,8607.19,0.1075
30.2,8603.90,0
30.2,8607.99,0.1551
30.2,8601.10,0.0304
30.2,8602.90,0.0007
30.2,8605.00,0.0052
30.2,8607.21,0.011
30.2,8607.91,0.0864
30.2,8601.20,0
30.2,8603.10,0.2695
30.2,8602.10,0.0012
30.2,8607.11,0.1212
30.2,8607.30,0.012
30.2,8606.10,0.0074
30.2,8608.00,0.0769
30.2,8604.00,0.0364
30.2,8606.99,0.004
30.3,8803.90,0.0062
30.3,8411.91,0.1237
30.3,8802.30,0.0337
30.3,8409.10,0.0001
30.3,8802.11,0.0033
30.3,8803.30,0.1029
30.3,8411.11,0.0005
30.3,8407.10,0.0005
30.3,8802.20,0.0001
30.3,8412.10,0.0004
30.3,9401.10,0.0011
30.3,9401.90,0.0029
30.3,8801.00,0
30.3,8802.60,0.0138
30.3,8411.12,0.1221
30.3,8802.40,0.5595
30.3,8802.12,0.0046
30.3,8411.22,0.0013
30.3,8803.10,0.0021
30.3,8803.20,0.0206
30.3,8411.21,0.0001
30.3,8805.29,0.0006
30.91,8711.60,0.1367
30.91,8711.40,0.1911
30.91,8714.10,0.1531
30.91,8711.20,0.1767
30.91,8711.50,0.1216
30.91,8711.90,0.013
30.91,8711.10,0.037
30.91,8711.30,0.1708
30.92,8714.96,0.0625
30.92,8714.20,0.0459
30.92,8714.93,0.0137
30.92,8714.91,0.0604
30.92,8714.95,0.0099
30.92,8714.99,0.2048
30.92,8713.10,0.1059
30.92,8714.92,0.0635
30.92,8713.90,0.0062
30.92,8712.00,0.3309
30.92,8714.94,0.0391
30.92,8715.00,0.0572
30.99,8716.80,1
31.01,9401.61,0.0874
31.01,9401.52,0.0001
31.01,9401.71,0.0494
31.01,9403.60,0.0231
31.01,9401.79,0.0507
31.01,9401.69,0.0159
31.01,9401.53,0.001
31.01,9401.80,0.089
31.01,9403.90,0.1612
31.01,9401.40,0.0125
31.01,9403.30,0.036
31.01,9403.10,0.0333
31.01,9401.59,0.0005
31.01,9401.90,0.3575
31.01,9401.30,0.0824
31.02,9401.79,0.0518
31.02,9401.90,0.3651
31.02,9401.61,0.0892
31.02,9403.90,0.1646
31.02,9401.30,0.0841
31.02,9401.53,0.0011
31.02,9403.40,0.0733
31.02,9401.59,0.0006
31.02,9401.80,0.0908
31.02,9401.71,0.0504
31.02,9401.40,0.0128
31.02,9401.52,0.0001
31.02,9401.69,0.0162
31.03,9404.10,0.2382
31.03,9404.21,0.1896
31.03,9404.29,0.5722
31.09,9401.59,0.0007
31.09,9401.52,0.0001
31.09,9401.69,0.0213
31.09,9401.71,0.0662
31.09,9401.90,0.479
31.09,9401.79,0.0679
31.09,9401.61,0.1171
31.09,9401.80,0.1192
31.09,9401.53,0.0014
31.09,9401.30,0.1104
31.09,9401.40,0.0167
31.09,9403.90,0.1006
31.09,9401.71,0.0308
31.09,9403.60,0.2147
31.09,9403.50,0.0555
31.09,9403.83,0.0003
31.09,9401.53,0.0006
31.09,9401.80,0.0556
31.09,9401.69,0.0099
31.09,9401.30,0.0514
31.09,9403.20,0.1084
31.09,9401.59,0.0003
31.09,9403.82,0.0005
31.09,9401.90,0.2233
